t,signal,driver
5.96,-0.29830007101979605,-0.15075050730949488
5.97,-0.0855702644425207,-0.08838009613920608
5.98,0.16214679714865196,-0.025660889106473992
5.99,-0.0816499693958094,0.037159589732216274
6.0,-0.33643579146260644,0.09983341664682811
6.01,-0.17405161592516732,0.16211324667548457
6.0200000000000005,0.2259385456253743,0.22375328978202433
6.03,0.5568024267708669,0.28451028087693503
6.04,0.322154348184587,0.34414443987360793
6.05,0.2702397887936957,0.4024204179907455
6.0600000000000005,0.40594964627637525,0.4591082265664745
6.07,0.855317096093358,0.5139841447185366
6.08,0.41192264776104176,0.5668316022684146
6.09,0.5949629220854386,0.6174420344448713
6.1000000000000005,0.7934112387930186,0.6656157049938074
6.11,0.5661067265165618,0.7111624944460176
6.12,0.5064923248106882,0.7539026504318933
6.13,0.7532891771987815,0.7936674970818683
6.140000000000001,0.5379344101310546,0.8303001007130546
6.15,0.9365109833445616,0.8636558891747599
6.16,1.0856353780669616,0.8936032224087328
6.17,0.782340657050966,0.9200239119723381
6.18,0.7934498896401383,0.9428136874743356
6.19,0.7483187481176319,0.9618826080824736
6.2,1.1011855772961383,0.9771554174788711
6.21,0.9183032122735088,0.9885718408623272
6.22,1.060422537309728,0.9960868228254125
6.23,0.8552530392863433,0.9996707051675895
6.24,0.6680240397627963,0.9993093439425722
6.25,0.5002838678919777,0.9950041652780255
6.26,1.2357985397913274,0.9867721597472909
6.2700000000000005,1.2387176549091303,0.9746458153153504
6.28,1.1233274076774196,0.9586729891236776
6.29,0.8994188585857273,0.9389167186199634
6.3,0.8200450155831056,0.9154549727781031
6.3100000000000005,0.6495189497525908,0.8883803443902791
6.32,0.9097840258189981,0.8577996846455195
6.33,0.8682401718258528,0.8238336814368664
6.34,0.6230861267976897,0.7866163830613857
6.3500000000000005,0.6728474004948679,0.746294669192803
6.36,0.6811719230073421,0.7030276712145236
6.37,0.6843136694026688,0.6569861442007525
6.38,0.8815935864393183,0.6083517930242344
6.390000000000001,0.6494798914316462,0.5573165552501466
6.4,0.2300146587203034,0.5040818436462073
6.41,0.4753341493841339,0.4488577512984789
6.42,0.31690408236843254,0.3918622224699823
6.43,0.2132500071953319,0.33332019247421724
6.44,0.5048074505047413,0.27346269995825384
6.45,0.4052928000624018,0.2125259750987924
6.46,0.021363668688572007,0.15075050730949852
6.47,-0.0381753929328362,0.08838009613920267
6.48,0.3065505996899184,0.02566088910647056
6.49,0.22525621822335748,-0.0371595897322126
6.5,0.053451973304300744,-0.09983341664683151
6.51,0.12855281147907166,-0.162113246675488
6.5200000000000005,-0.18845536801002746,-0.22375328978202075
6.53,-0.238925546531529,-0.2845102808769315
6.54,-0.2966303278490442,-0.34414443987361115
6.55,-0.26859922495399585,-0.40242041799074213
6.5600000000000005,-0.6840323840380019,-0.4591082265664712
6.57,-0.5148173300116632,-0.5139841447185396
6.58,-0.3707891620494452,-0.5668316022684174
6.59,-1.1209371496228722,-0.6174420344448684
6.6000000000000005,-0.3233665855062067,-0.6656157049938046
6.61,-0.6352106154033357,-0.7111624944460201
6.62,-0.6345563297780739,-0.753902650431891
6.63,-0.9444061083115928,-0.7936674970818705
6.640000000000001,-0.5718704036751106,-0.8303001007130566
6.65,-0.6405211771455429,-0.863655889174758
6.66,-0.8241486974537368,-0.8936032224087312
6.67,-0.7060022030305755,-0.9200239119723396
6.68,-0.7900021245022271,-0.9428136874743345
6.69,-0.8919267743168253,-0.9618826080824726
6.7,-1.5432408210736734,-0.9771554174788719
6.71,-0.997410712279931,-0.9885718408623266
6.72,-0.934516705136973,-0.9960868228254123
6.73,-1.0009804219067557,-0.9996707051675896
6.74,-0.8914425927674269,-0.999309343942572
6.75,-1.071572470287571,-0.9950041652780258
6.76,-0.9946452882893588,-0.9867721597472903
6.7700000000000005,-1.2774325691770878,-0.9746458153153497
6.78,-0.8255758238239741,-0.9586729891236786
6.79,-1.0996655933852195,-0.9389167186199647
6.8,-0.8090890685239506,-0.9154549727781017
6.8100000000000005,-1.0326728068642825,-0.8883803443902776
6.82,-1.0984842613538937,-0.8577996846455215
6.83,-0.37662182736726857,-0.8238336814368644
6.84,-0.7531571764153409,-0.786616383061388
6.8500000000000005,-0.794981764290642,-0.7462946691928054
6.86,-0.8526992244007783,-0.7030276712145211
6.87,-0.6792374202319135,-0.6569861442007499
6.88,-0.993326618812127,-0.6083517930242373
6.890000000000001,-0.5900179866862884,-0.5573165552501497
6.9,-0.4841189604604238,-0.5040818436462043
6.91,-0.4606388395309262,-0.44885775129848215
6.92,-0.5268983810526671,-0.39186222246997915
6.93,-1.1403787330909632,-0.333320192474214
6.94,-0.331522204518098,-0.27346269995825734
6.95,-0.14570290299313754,-0.212525975098796
6.96,-0.277248911287752,-0.15075050730949513
6.97,0.12973865632159134,-0.08838009613920633
6.98,0.1626975943576796,-0.025660889106474235
6.99,-0.014094489343068416,0.03715958973221603
7.0,0.16809730354714753,0.09983341664682786
7.01,0.11288389411182229,0.16211324667548435
7.0200000000000005,0.3514324802060338,0.22375328978202408
7.03,-0.07273228718804683,0.28451028087693475
7.04,-0.08527235394992913,0.3441444398736077
7.05,0.48395842527667915,0.4024204179907453
7.0600000000000005,0.5974030261307957,0.45910822656647426
7.07,0.28180756925630734,0.5139841447185365
7.08,0.4621797797227193,0.5668316022684143
7.09,0.6264304229029913,0.6174420344448711
7.1000000000000005,0.5091180968023785,0.6656157049938072
7.11,1.0846149827468063,0.7111624944460175
7.12,0.44753952555984094,0.7539026504318932
7.13,1.1569920590270573,0.7936674970818682
7.140000000000001,0.6249973384852439,0.8303001007130545
7.15,0.9002410957533008,0.8636558891747598
7.16,0.8395274057830876,0.8936032224087327
7.17,1.2886271733871024,0.920023911972338
7.18,0.6480487805156683,0.9428136874743356
7.19,0.9954252921481006,0.9618826080824735
7.2,1.1566142864909352,0.9771554174788711
7.21,1.0098800451169927,0.9885718408623271
7.22,1.0020000713058654,0.9960868228254126
7.23,0.9102971453407639,0.9996707051675896
7.24,0.8714924318638492,0.9993093439425722
7.25,1.0470863984187917,0.9950041652780255
7.26,1.1148557757904254,0.9867721597472909
7.2700000000000005,1.0328631396794072,0.9746458153153504
7.28,1.0223914869442117,0.9586729891236776
7.29,1.3772706613345918,0.9389167186199635
7.3,1.141356728152088,0.9154549727781032
7.3100000000000005,0.9686522407504066,0.8883803443902792
7.32,0.9120616670564516,0.8577996846455196
7.33,0.9093983223224856,0.8238336814368666
7.34,0.7248863550022551,0.7866163830613859
7.3500000000000005,0.8273473439755095,0.7462946691928032
7.36,0.8274502982649103,0.7030276712145239
7.37,0.6804681746132907,0.6569861442007527
7.38,0.485755180841943,0.6083517930242347
7.390000000000001,0.34956728222755806,0.5573165552501469
7.4,0.777979369530146,0.5040818436462076
7.41,0.4440379373367551,0.4488577512984791
7.42,-0.027164037299130472,0.39186222246998254
7.43,0.3725936957693688,0.33332019247421746
7.44,0.35089208995534993,0.273462699958254
7.45,0.267486758907509,0.21252597509879265
7.46,0.21897991973824021,0.15075050730949877
7.47,0.5944819870276978,0.0883800961392029
7.48,0.2205818842413216,0.025660889106470804
7.49,-0.020128103054908614,-0.03715958973221235
7.5,-0.022675215977578118,-0.09983341664682421
7.51,0.07842233021394873,-0.16211324667548774
7.5200000000000005,0.100815579954051,-0.22375328978202053
7.53,-0.07447381432458354,-0.28451028087693125
7.54,0.002018842339568755,-0.34414443987361093
7.55,0.052113577382056686,-0.4024204179907419
7.5600000000000005,-0.34618273162113194,-0.459108226566471
7.57,-0.44483711962542005,-0.5139841447185393
7.58,-0.7698198518569339,-0.5668316022684171
7.59,-1.037351008162939,-0.6174420344448681
7.6000000000000005,-0.3463836959451142,-0.6656157049938044
7.61,-0.5511682037628144,-0.7111624944460199
7.62,-0.7966707293384346,-0.7539026504318906
7.63,-1.0396466941831575,-0.7936674970818702
7.640000000000001,-0.48258279774875107,-0.8303001007130564
7.65,-0.9537511458396163,-0.863655889174758
7.66,-0.8090203217016695,-0.8936032224087311
7.67,-0.7494439477189953,-0.9200239119723395
7.68,-0.9835864656594833,-0.9428136874743344
7.69,-0.9417964339414905,-0.9618826080824725
7.7,-0.7007406406019485,-0.9771554174788719
7.71,-1.2423190486868725,-0.9885718408623266
7.72,-1.062113012016451,-0.9960868228254122
7.73,-1.1583707351490717,-0.9996707051675896
7.74,-0.8299106877774538,-0.9993093439425722
7.75,-0.932198136751549,-0.9950041652780259
7.76,-1.138577596723008,-0.9867721597472904
7.7700000000000005,-0.8356353065511773,-0.9746458153153497
7.78,-0.9695071136393585,-0.9586729891236788
7.79,-1.050109049744444,-0.9389167186199647
7.8,-1.043444562060124,-0.9154549727781018
7.8100000000000005,-1.0236881364191002,-0.8883803443902777
7.82,-1.2804101976395579,-0.8577996846455216
7.83,-0.48822717068056354,-0.8238336814368646
7.84,-0.9048271489554639,-0.7866163830613883
7.8500000000000005,-1.2114385250659299,-0.7462946691928056
7.86,-0.9978759992873789,-0.7030276712145214
7.87,-1.0171127969930225,-0.6569861442007502
7.88,-0.7752149692868996,-0.6083517930242376
7.890000000000001,-0.5260388502915867,-0.5573165552501499
7.9,-0.7207759291762587,-0.5040818436462046
7.91,-0.5575634162476154,-0.4488577512984824
7.92,-0.36523401430564584,-0.39186222246997937
7.930000000000001,-0.5000416101614821,-0.3333201924742075
7.94,-0.8921241736301391,-0.27346269995825756
7.95,-0.33347132447350936,-0.21252597509879625
7.96,-0.306166443504374,-0.15075050730949538
7.97,0.0058502376884271845,-0.08838009613920657
7.98,0.024274409644587908,-0.02566088910647448
7.99,-0.08885131980487562,0.03715958973221579
8.0,-0.5396926747144303,0.09983341664682763
8.01,-0.017120094669895072,0.1621132466754841
8.02,0.09652663790575033,0.22375328978201692
8.03,0.060185227658390655,0.2845102808769277
8.040000000000001,0.3496973801843192,0.34414443987361415
8.05,0.5502197590526827,0.40242041799074507
8.06,0.4769776002252537,0.45910822656647404
8.07,0.11030678270622868,0.5139841447185362
8.08,0.5995778114093514,0.5668316022684141
8.09,0.7509523062026452,0.6174420344448709
8.1,0.48541454640618936,0.6656157049938016
8.11,0.5688336536050973,0.7111624944460173
8.120000000000001,0.5664723101790565,0.753902650431893
8.13,0.9399612285955371,0.7936674970818723
8.14,1.1168087337774777,0.8303001007130544
8.15,0.8227288698296341,0.8636558891747597
8.16,0.2529825622271926,0.8936032224087326
8.17,1.0601959409202077,0.920023911972338
8.18,0.7884924052120516,0.9428136874743355
8.19,0.807577749937346,0.9618826080824715
8.2,0.6978581166298875,0.9771554174788695
8.21,0.7505945973448768,0.9885718408623271
8.22,0.8978766044680997,0.9960868228254132
8.23,0.616358484647291,0.9996707051675895
8.24,1.4018979364040227,0.9993093439425722
8.25,1.0680529541085366,0.9950041652780256
8.26,0.7460334636334549,0.9867721597472908
8.27,0.9587165042333822,0.9746458153153521
8.28,0.7871068706592093,0.9586729891236797
8.290000000000001,1.099233074786207,0.9389167186199611
8.3,0.9450805396248798,0.9154549727781004
8.31,0.5542701666591597,0.8883803443902792
8.32,0.6850956874216085,0.8577996846455197
8.33,0.7005059819011858,0.8238336814368667
8.34,0.7210979282100545,0.7866163830613861
8.35,0.803605000184655,0.7462946691928081
8.36,1.0079454141893702,0.703027671214529
8.370000000000001,0.7768150791338313,0.6569861442007475
8.38,0.3983384845197235,0.6083517930242291
8.39,0.6454803915884796,0.557316555250147
8.4,0.7352623394880203,0.5040818436462078
8.41,0.37576480364883114,0.4488577512984793
8.42,0.39742905042728405,0.3918622224699828
8.43,0.4004760680258309,0.33332019247421774
8.44,0.2914689566944468,0.2734626999582611
8.45,0.4091090086343407,0.21252597509879984
8.46,-0.15694182055178688,0.15075050730949197
8.47,0.04018206233443697,0.08838009613920315
8.48,-0.1881766857858777,0.02566088910647105
8.49,0.13296052081493498,-0.03715958973221211
8.5,0.09325379673523312,-0.09983341664683103
8.51,0.13878704573662418,-0.1621132466754875
8.52,-0.45854827082441685,-0.22375328978201334
8.53,0.065664720535418,-0.284510280876931
8.540000000000001,-0.09768756210670568,-0.3441444398736173
8.55,-0.19378259132488423,-0.4024204179907482
8.56,-0.34962705480407397,-0.45910822656647077
8.57,-0.601795770321163,-0.5139841447185391
8.58,-0.42045007403459234,-0.566831602268417
8.59,-0.5890066021745995,-0.617442034444868
8.6,-0.6818273396664416,-0.6656157049938042
8.61,-0.4704254374733705,-0.7111624944460146
8.620000000000001,-0.5818835009605867,-0.7539026504318952
8.63,-0.5950117065070372,-0.7936674970818701
8.64,-0.8098208401300447,-0.8303001007130563
8.65,-0.9042300456986405,-0.8636558891747579
8.66,-0.7969759921958125,-0.893603222408731
8.67,-0.9020960998548903,-0.9200239119723393
8.68,-1.0506302647283068,-0.9428136874743342
8.69,-1.1462230779855496,-0.9618826080824725
8.700000000000001,-1.0692775000436454,-0.9771554174788718
8.71,-0.6332569782264872,-0.9885718408623276
8.72,-0.666257828765185,-0.9960868228254128
8.73,-0.977838940403689,-0.9996707051675896
8.74,-1.0669182047255112,-0.9993093439425721
8.75,-1.270554561984932,-0.9950041652780259
8.76,-1.1754637470099762,-0.9867721597472904
8.77,-0.8598018909201522,-0.9746458153153513
8.78,-1.2337103755769367,-0.9586729891236808
8.790000000000001,-1.0571705173411936,-0.9389167186199624
8.8,-0.7575076533597848,-0.9154549727780991
8.81,-0.6189692655862604,-0.8883803443902778
8.82,-0.9969024642871316,-0.8577996846455217
8.83,-0.768377528161581,-0.8238336814368648
8.84,-0.9413860354530721,-0.7866163830613884
8.85,-1.093853050060136,-0.7462946691928105
8.86,-1.0174131603406558,-0.7030276712145266
8.870000000000001,-0.7747304211915614,-0.656986144200745
8.88,-0.7433820023447668,-0.6083517930242321
8.89,-0.8179108446011045,-0.5573165552501501
8.9,-0.6306044593874184,-0.5040818436462048
8.91,-0.3678829543133388,-0.4488577512984826
8.92,-0.1606628270139353,-0.39186222246997965
8.93,-0.8100400061771977,-0.3333201924742145
8.94,-0.04129758792299931,-0.27346269995826467
8.950000000000001,-0.1974946990694893,-0.21252597509878954
8.96,-0.3091685004278313,-0.15075050730948858
8.97,-0.09618461464265006,-0.08838009613919974
8.98,-0.32207314040288504,-0.025660889106474724
8.99,-0.0004066241246053412,0.03715958973221554
9.0,0.3151125593238491,0.09983341664682738
9.01,-0.010312938950516173,0.16211324667548388
9.02,0.0713278969042127,0.2237532897820167
9.03,-0.009800319052960887,0.2845102808769275
9.040000000000001,0.006828359013704016,0.34414443987361387
9.05,0.5428217115607015,0.4024204179907448
9.06,0.8977749311561574,0.4591082265664738
9.07,0.4454836765410079,0.513984144718536
9.08,0.19046778988985896,0.5668316022684139
9.09,0.6621593351922761,0.6174420344448707
9.1,0.25767325026437715,0.6656157049938015
9.11,0.6057995213160234,0.7111624944460171
9.120000000000001,0.49824049659729297,0.7539026504318929
9.13,0.7979639154985709,0.7936674970818722
9.14,0.4252089217509194,0.8303001007130542
9.15,0.8092887101233983,0.8636558891747596
9.16,1.1366376166977188,0.8936032224087326
9.17,0.8497991234994395,0.9200239119723379
9.18,1.0804840437729526,0.9428136874743354
9.19,0.9347368268540214,0.9618826080824714
9.200000000000001,1.2307239885226748,0.9771554174788725
9.21,1.1569792717969205,0.9885718408623271
9.22,1.026711406486102,0.996086822825413
9.23,0.6563879973629085,0.9996707051675896
9.24,0.902340504901556,0.9993093439425723
9.25,0.9272307942317041,0.9950041652780255
9.26,1.1899835145417184,0.9867721597472909
9.27,1.1209291928485725,0.9746458153153521
9.28,0.8198812814934431,0.9586729891236798
9.290000000000001,1.046189836937219,0.9389167186199612
9.3,1.2434778772986692,0.9154549727781005
9.31,0.8512379750094371,0.8883803443902794
9.32,0.8888594017533167,0.8577996846455198
9.33,0.702272648549407,0.8238336814368669
9.34,0.9564788259843517,0.7866163830613863
9.35,0.859612980056152,0.7462946691928082
9.36,0.7027686190905802,0.7030276712145292
9.370000000000001,0.5800360213671689,0.6569861442007477
9.38,0.34866874367215034,0.6083517930242294
9.39,0.8050607109845334,0.5573165552501472
9.4,0.35197258903862183,0.504081843646208
9.41,0.42340337975664755,0.44885775129847955
9.42,0.48149145924098347,0.391862222469983
9.43,0.5118225718824368,0.33332019247421796
9.44,0.13265045623964603,0.27346269995826133
9.450000000000001,0.4600281208054968,0.2125259750987862
9.46,0.23475859072220764,0.15075050730949222
9.47,0.16294060614401945,0.0883800961392034
9.48,-0.11838248522797448,0.025660889106471296
9.49,0.15427313347793045,-0.03715958973221187
9.5,-0.3576687099210086,-0.09983341664682371
9.51,-0.1419295261523665,-0.16211324667548724
9.52,-0.033925408668057,-0.22375328978201312
9.53,-0.27188631546186137,-0.28451028087693075
9.540000000000001,-0.4422801809985779,-0.3441444398736171
9.55,-0.4822096113031411,-0.40242041799074796
9.56,-0.4326391294362845,-0.45910822656647055
9.57,-0.22061871704048755,-0.5139841447185389
9.58,-0.5184002904452351,-0.5668316022684168
9.59,-0.3859144099192384,-0.6174420344448678
9.6,-0.9235748765623539,-0.6656157049938041
9.61,-0.5886322746171209,-0.7111624944460145
9.620000000000001,-0.7612768619444087,-0.7539026504318951
9.63,-0.4446698300494308,-0.79366749708187
9.64,-0.6841687631879106,-0.8303001007130562
9.65,-0.5022168127655856,-0.8636558891747578
9.66,-0.7005953265146425,-0.8936032224087309
9.67,-1.1117632811892266,-0.9200239119723393
9.68,-1.2727830533627067,-0.9428136874743342
9.69,-0.8784502780496665,-0.9618826080824724
9.700000000000001,-0.9111020775734192,-0.9771554174788718
9.71,-0.8359279139380594,-0.9885718408623275
9.72,-0.8418568531285994,-0.9960868228254127
9.73,-1.116176781808408,-0.9996707051675895
9.74,-1.1167625441887035,-0.9993093439425722
9.75,-1.0659257669934457,-0.9950041652780259
9.76,-0.9927990314325902,-0.9867721597472904
9.77,-0.9051035700054818,-0.9746458153153514
9.78,-0.9737978564761524,-0.9586729891236809
9.790000000000001,-0.8721590644701114,-0.9389167186199625
9.8,-1.0016616610887055,-0.9154549727780992
9.81,-1.2834643068047373,-0.8883803443902779
9.82,-0.7776396332588521,-0.8577996846455218
9.83,-0.9697886576480925,-0.8238336814368649
9.84,-0.6835825647672146,-0.7866163830613885
9.85,-0.6833858887498399,-0.7462946691928106
9.86,-0.9702286281577258,-0.7030276712145268
9.870000000000001,-0.9333153429502762,-0.6569861442007451
9.88,-0.5886461135612063,-0.6083517930242323
9.89,-0.3227095568531877,-0.5573165552501503
9.9,-0.5455633875281796,-0.504081843646205
9.91,-0.7393493628039386,-0.4488577512984828
9.92,-0.628060263144532,-0.3918622224699798
9.93,-0.4502644348282513,-0.3333201924742147
9.94,-0.2013855090120383,-0.2734626999582649
9.950000000000001,-0.43260417569502574,-0.2125259750987898
9.96,-0.9320966202077614,-0.15075050730948883
9.97,-0.0936764986202967,-0.08838009613919998
9.98,-0.5494149680030784,-0.02566088910647497
9.99,0.04522149920514465,0.037159589732215295
10.0,-0.06226647357121185,0.09983341664682714
10.01,-0.3112285615054071,0.16211324667548363
10.02,0.34985361573571544,0.22375328978201645
10.03,0.3584894845649066,0.28451028087692726
10.040000000000001,0.32369410315504105,0.3441444398736137
10.05,0.6185695199833544,0.4024204179907446
10.06,0.5820251620039744,0.4591082265664736
10.07,0.1156291300915771,0.5139841447185358
10.08,0.10137983759652563,0.5668316022684138
10.09,0.4045754203414643,0.6174420344448706
10.1,0.42370267147757085,0.6656157049938013
10.11,0.7449614053211604,0.711162494446017
10.120000000000001,0.3605064576576088,0.7539026504318926
10.13,0.6705880901592328,0.793667497081872
10.14,0.7891485822717158,0.830300100713054
10.15,0.3881782639823921,0.8636558891747594
10.16,0.7736600994988941,0.8936032224087325
10.17,1.0750772846822865,0.9200239119723378
10.18,0.8372016404285767,0.9428136874743329
10.19,0.8049033185461096,0.9618826080824714
10.200000000000001,0.9618737199410027,0.9771554174788709
10.21,0.9985734058772907,0.9885718408623271
10.22,0.9316517317113455,0.9960868228254119
10.23,1.2352212385126806,0.9996707051675893
10.24,1.1010146079670575,0.9993093439425723
10.25,0.8979680045554167,0.995004165278027
10.26,0.954386796538589,0.9867721597472922
10.27,0.7970363242826136,0.9746458153153522
10.28,0.8767010644193448,0.958672989123684
10.290000000000001,0.8088777866553059,0.9389167186199638
10.3,0.7448810291592527,0.9154549727781006
10.31,1.0184328887036294,0.8883803443902829
10.32,0.9151184232014453,0.8577996846455237
10.33,0.719357279589447,0.823833681436867
10.34,0.9885624336192209,0.7866163830613951
10.35,0.49663726967328514,0.7462946691928131
10.36,0.6612415563138386,0.7030276712145294
10.370000000000001,0.7660561575477314,0.6569861442007532
10.38,0.8194394118935737,0.6083517930242351
10.39,0.6138218343234322,0.5573165552501592
10.4,0.5859918554880951,0.5040818436462143
10.41,0.3193296295238688,0.4488577512984861
10.42,0.48884994035389506,0.3918622224699832
10.43,0.038560863583353866,0.33332019247422484
10.44,0.5898591300245325,0.2734626999582684
10.450000000000001,0.7095744223438363,0.21252597509880033
10.46,0.27700778048132013,0.1507505073094995
10.47,0.007832337077472856,0.08838009613920364
10.48,0.24605958228707564,0.025660889106485747
10.49,-0.2710998291224957,-0.03715958973220452
10.5,0.18391673017929125,-0.09983341664682348
10.51,0.049700666974469176,-0.16211324667547297
10.52,0.016264358057641704,-0.22375328978200593
10.53,-0.05583207685473213,-0.28451028087692376
10.540000000000001,-0.3801370321618125,-0.34414443987360355
10.55,-0.08743669981645857,-0.40242041799074124
10.56,-0.48879024493316864,-0.4591082265664704
10.57,-0.8482631246712302,-0.5139841447185266
10.58,-0.34336092454633027,-0.5668316022684107
10.59,-0.796076504193346,-0.6174420344448677
10.6,-0.4549952567399237,-0.6656157049937933
10.61,-0.37209975073264207,-0.7111624944460094
10.620000000000001,-0.9012313419002015,-0.7539026504318856
10.63,-0.9417155091266171,-0.7936674970818656
10.64,-0.2353733733039165,-0.830300100713052
10.65,-0.8551188875713022,-0.8636558891747574
10.66,-0.8098527698023439,-0.8936032224087276
10.67,-0.8367651150168908,-0.9200239119723364
10.68,-0.6608349176158516,-0.942813687474334
10.69,-1.0592008937637873,-0.9618826080824684
10.700000000000001,-1.1873060616408024,-0.9771554174788717
10.71,-1.0139540579628261,-0.9885718408623254
10.72,-1.109725851701775,-0.996086822825412
10.73,-1.080969966435708,-0.9996707051675894
10.74,-1.0749876044343658,-0.9993093439425726
10.75,-1.1637551354628903,-0.9950041652780267
10.76,-1.169170302169242,-0.9867721597472916
10.77,-1.379588915438399,-0.9746458153153547
10.78,-1.601308142928706,-0.958672989123683
10.790000000000001,-1.0900372604250443,-0.9389167186199626
10.8,-1.066769240610927,-0.915454972778105
10.81,-1.0943313854365915,-0.8883803443902812
10.82,-0.961151005771468,-0.8577996846455219
10.83,-0.7436675977893904,-0.8238336814368731
10.84,-1.2144019388136726,-0.786616383061393
10.85,-0.929713025401811,-0.7462946691928108
10.86,-0.4817746079935145,-0.703027671214537
10.870000000000001,-0.37580172480614465,-0.6569861442007506
10.88,-0.9244281017411693,-0.6083517930242325
10.89,-0.41521201915766587,-0.5573165552501563
10.9,-0.7417614569445954,-0.5040818436462113
10.91,-0.6292018119023554,-0.44885775129848304
10.92,-0.3742007695925227,-0.39186222246999314
10.93,-0.8085148480520006,-0.3333201924742217
10.94,-0.23447470222859354,-0.2734626999582651
10.950000000000001,-0.614578119417714,-0.21252597509879698
10.96,0.08856355779099956,-0.1507505073094961
10.97,-0.5003766477989815,-0.08838009613921438
10.98,-0.21247285818982087,-0.02566088910648232
10.99,0.09647503174158359,0.037159589732207954
11.0,0.10699244618990016,0.09983341664681275
11.01,0.011837741331786555,0.16211324667547636
11.02,0.13253581378753546,0.22375328978200928
11.03,0.47370521858300196,0.284510280876927
11.040000000000001,0.392475865270534,0.34414443987360677
11.05,0.6699643645179472,0.40242041799074435
11.06,0.33146569871138065,0.4591082265664608
11.07,0.21174695546563496,0.5139841447185295
11.08,0.5183450459704437,0.5668316022684136
11.09,0.4750707083904465,0.6174420344448591
11.1,0.30606185188729235,0.6656157049937959
11.11,0.4766136476241856,0.7111624944460118
11.120000000000001,0.5560518132269923,0.7539026504318879
11.13,0.880911394101976,0.7936674970818676
11.14,0.6168414470475588,0.8303001007130539
11.15,0.7214910514594216,0.8636558891747521
11.16,1.0670378587938318,0.8936032224087291
11.17,0.9445455338110298,0.9200239119723377
11.18,0.6938912691279441,0.9428136874743305
11.19,0.8332322813514037,0.9618826080824694
11.200000000000001,0.6174839013625263,0.9771554174788694
11.21,1.0304808700203367,0.9885718408623259
11.22,0.7131617698582169,0.9960868228254125
11.23,1.2191585523797792,0.9996707051675895
11.24,1.1285213354713006,0.9993093439425725
11.25,0.8301389791868441,0.9950041652780264
11.26,0.7581379955645573,0.986772159747291
11.27,1.1580064256688094,0.9746458153153539
11.28,1.0255452958273865,0.958672989123682
11.290000000000001,0.7143766327340173,0.9389167186199663
11.3,0.8274885234244496,0.9154549727781036
11.31,1.1578714500403886,0.8883803443902797
11.32,1.0204755765194835,0.8577996846455275
11.33,0.7566929470593722,0.8238336814368711
11.34,0.8473991451448686,0.7866163830613909
11.35,0.47634348386777287,0.746294669192818
11.36,0.6735543439149612,0.7030276712145346
11.370000000000001,1.00741728508476,0.6569861442007481
11.38,0.5371474427880395,0.608351793024241
11.39,0.41896044674494637,0.5573165552501536
11.4,0.41473003503205097,0.5040818436462083
11.41,0.28238625182812055,0.4488577512984927
11.42,0.5044444811003431,0.39186222246999
11.43,0.34285738823734063,0.3333201924742184
11.44,0.33153747461544114,0.2734626999582755
11.450000000000001,0.2240297870075863,0.2125259750987936
11.46,0.5357892701841056,0.1507505073094927
11.47,0.08149336378589801,0.08838009613921097
11.48,-0.014200120604190486,0.025660889106478887
11.49,0.0039480223453477944,-0.037159589732211375
11.5,0.248894838323546,-0.09983341664681616
11.51,0.21892601147598778,-0.16211324667547977
11.52,0.0003309074449246441,-0.22375328978201264
11.53,-0.17098789678342657,-0.28451028087691665
11.540000000000001,-0.22101977647060123,-0.34414443987361
11.55,-0.2510409523051991,-0.4024204179907345
11.56,-0.46087199729833195,-0.45910822656646383
11.57,-0.3591091451991871,-0.5139841447185325
11.58,-0.518319989107445,-0.5668316022684047
11.59,-0.4751584709099668,-0.6174420344448619
11.6,-0.5159535522760446,-0.6656157049937984
11.61,-0.3252247767359995,-0.7111624944460142
11.620000000000001,-0.8344897821972357,-0.7539026504318901
11.63,-0.7525533632427055,-0.7936674970818697
11.64,-0.6382902752289497,-0.8303001007130479
11.65,-0.6381569309067069,-0.8636558891747538
11.66,-0.598900701427679,-0.8936032224087306
11.67,-0.8558413454785726,-0.9200239119723335
11.68,-0.516114582465071,-0.9428136874743316
11.69,-1.0929205648530362,-0.9618826080824703
11.700000000000001,-0.9021517622268247,-0.9771554174788701
11.71,-0.9337952700585835,-0.9885718408623264
11.72,-1.1833879681491526,-0.9960868228254127
11.73,-1.1495352132993932,-0.9996707051675893
11.74,-0.956547867855741,-0.9993093439425723
11.75,-1.173072791647477,-0.995004165278026
11.76,-0.7379737271399811,-0.9867721597472928
11.77,-0.9933266275346309,-0.974645815315353
11.78,-1.24803057425494,-0.958672989123681
11.790000000000001,-1.0625910625583792,-0.9389167186199651
11.8,-0.9906828272758152,-0.9154549727781022
11.81,-0.857275235440458,-0.8883803443902846
11.82,-0.7134361517683613,-0.8577996846455257
11.83,-1.1305185828969035,-0.8238336814368692
11.84,-0.7852109382199199,-0.7866163830613888
11.85,-0.45412831968691636,-0.7462946691928157
11.86,-0.4634771918144074,-0.7030276712145321
11.870000000000001,-0.5307847835049326,-0.6569861442007562
11.88,-0.4644161794395376,-0.6083517930242383
11.89,-0.5355534160304051,-0.5573165552501507
11.9,-0.5912863801363148,-0.5040818436462177
11.91,-0.6685162044116106,-0.4488577512984896
11.92,-0.15087696515750731,-0.3918622224699868
11.93,0.07780142757137659,-0.33332019247422856
